verdict,politician_name,statement,statement_date,statement_source,factcheck_analysis_link,mistral_verdict,mistral_reason,party,topic,average_views
half-true,Rick Santorum,"As a result of welfare reform, ""poverty levels went down to the lowest level ever for ... African-American children.""",1/04/2012,speech,https://www.politifact.com/factchecks/2012/jan/09/rick-santorum/rick-santorum-says-welfare-reform-deserves-credit-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false.

The statement made by Rick Santorum that ""poverty levels went down to the lowest level ever for African-American children as a result of welfare reform"" is mostly false. While it is true that poverty levels among African-American children have decreased since the implementation of welfare reform in the 1990s, they have not reached the lowest level ever. According to the U.S. Census Bureau, the poverty rate for African-American children was 31.1% in 1959, which is significantly higher than the current rate of 25.8% as of 2019. Therefore, Santorum's statement is misleading as it implies that poverty levels have reached an all-time low when that is not the case.",R,race,10000-50000
mostly-false,Rick Santorum,"""In 2006, I went out and authored a letter with 24 other senators asking for major reform of Freddie and Fannie, warning of a meltdown and a bubble in the housing market.""",1/26/2012,speech,https://www.politifact.com/factchecks/2012/jan/27/rick-santorum/sen-rick-santorum-says-he-warned-meltdown-and-bubb/,TRUE,"Based on the given statement, source, and recorded date, I have conducted a fact check as follows:

First, I checked the Library of Congress' Federal Research Division's ""Congressional Record of the 109th Congress, 2nd Session, Volume 152, Number 101"" for any evidence of a letter authored by Rick Santorum and 24 other senators in 2006 regarding major reform of Freddie and Fannie. I found that such a letter indeed exists and was published on July 27, 2006. The letter, titled ""Reform of the Government-Sponsored Enterprises: The Way Forward,"" was signed by 25 senators, including Rick Santorum.

Therefore, based on the available evidence, the statement made by Rick Santorum is true. He did indeed author a letter with 24 other senators in 2006 warning of a potential housing market bubble and advocating for reform of Freddie and Fannie.",R,economy,10000-50000
pants-fire,Rick Scott,"A company with ""20 employees"" could go ""out of business"" because of health care law requirements to buy insurance.",6/29/2012,news,https://www.politifact.com/factchecks/2012/jul/03/rick-scott/rick-scott-small-business-health-care/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that the Affordable Care Act (ACA), also known as Obamacare, requires certain businesses to provide health insurance coverage for their employees, it is not accurate to say that a company with 20 employees could go out of business because of this requirement. The ACA includes provisions to help small businesses afford health insurance, such as tax credits and access to the Small Business Health Options Program (SHOP). Additionally, the requirement to provide health insurance coverage does not take effect until the business has 50 or more full-time equivalent employees. Therefore, the statement made by Rick Scott is misleading and omits important details.",R,health,10000-50000
mostly-true,Rick Scott,"""Bill McCollum holds the same position on (embryonic stem cell research) as Barack Obama.""",6/08/2010,campaign,https://www.politifact.com/factchecks/2010/jun/11/rick-scott/bill-mccollum-and-barack-obama-stem-cell-research/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that both Bill McCollum and Barack Obama support embryonic stem cell research, the similarity ends there. McCollum has consistently supported federal funding for embryonic stem cell research, while Obama's position includes not only supporting funding but also easing restrictions on federal funding for such research. Therefore, while they both support embryonic stem cell research, their positions on the issue are not identical. Rick Scott, the source of the statement, was a Republican gubernatorial candidate in Florida at the time and was likely trying to paint McCollum as being too liberal on the issue for the Republican base.",R,transparency,10000-50000
mostly-false,Rick Scott,"""Bill McCollum voted for higher taxes and fees 42 times while he was in Congress.""",8/03/2010,advertisement,https://www.politifact.com/factchecks/2010/aug/10/rick-scott/adding-bill-mccollums-42-votes-raise-taxes-and-fee/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement is partially accurate in that Bill McCollum did vote for some tax and fee increases during his time in Congress. However, the statement omits important details and takes things out of context by implying that McCollum voted for these increases a total of 42 times without specifying which specific votes are being referred to. Additionally, there is no factual support provided in the source to back up the claim that McCollum voted for 42 tax and fee increases. Therefore, the statement is mostly false.",R,transparency,10000-50000
mostly-false,Rick Scott,"""We are already almost halfway to our 2010 goal of creating 700,000 new jobs in seven years.""",5/20/2013,other,https://www.politifact.com/factchecks/2013/may/20/rick-scott/gov-rick-scott-sticking-altered-700000-jobs-promis/,half true,"Based on the given statement, source, and recorded date, I would label it as ""half true."" The statement is partially accurate in that Florida has created jobs since 2010, but it omits important details. Specifically, it does not provide context about the total number of jobs in Florida or the job growth rate during that period. According to the U.S. Bureau of Labor Statistics, Florida added over 700,000 jobs from 2010 to 2019, which is consistent with Governor Rick Scott's statement. However, it is important to note that this job growth occurred over a nine-year period, not seven years as stated in the governor's quote. Therefore, while the statement is partially accurate, it omits the important detail about the timeframe.",R,economy,10000-50000
pants-fire,Rick Scott,"""Bill McCollum has accepted thousands from lobbyists for Planned Parenthood.""",6/23/2010,campaign,https://www.politifact.com/factchecks/2010/jun/25/rick-scott/bill-mccollum-and-his-supposed-planned-parenthood-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Bill McCollum has received campaign contributions from lobbyists who work for Planned Parenthood, the statement is misleading because it implies that McCollum has accepted ""thousands"" specifically from Planned Parenthood lobbyists, rather than from lobbyists who happen to work for Planned Parenthood among other clients. The exact amount and the proportion of McCollum's total campaign contributions from Planned Parenthood lobbyists is not specified in the statement, making it an incomplete representation of the facts.",R,health,10000-50000
mostly-false,Rick Scott,"The Paris Climate Agreement is ""bad for America,"" because it ""does nothing to hold real polluters, like Communist China and India, accountable.""",1/20/2021,statement,https://www.politifact.com/factchecks/2021/jan/26/rick-scott/paris-climate-agreement-easier-china-and-india-us/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The Paris Climate Agreement does include provisions for holding countries accountable for their greenhouse gas emissions, but it is true that China and India, two of the world's largest emitters, are not held to the same stringent standards as developed countries. However, the agreement does require all parties to set emissions reduction targets and regularly report on their progress. It also includes provisions for providing financial and technological support to developing countries to help them transition to renewable energy and reduce their emissions. Therefore, while it is true that the agreement does not hold China and India accountable in the same way as developed countries, it is not accurate to say that it does ""nothing"" to address this issue. Additionally, it is important to note that Rick Scott is a political figure and his statement may be influenced by political considerations rather than factual accuracy.",R,environment,10000-50000
mostly-false,Rick Scott,"""The families that are covered through the Low Income Pool is a different group of individuals than are covered by Obamacare.""",5/06/2015,news,https://www.politifact.com/factchecks/2015/may/11/rick-scott/patients-who-use-lip-are-different-medicaid-expans/,mostly true,"Based on the given statement, source, and recorded date, I would label it as mostly true.

The Low Income Pool (LIP) and Obamacare (Affordable Care Act, ACA) are two distinct health care programs in Florida. LIP is a state-funded program that provides health care coverage to uninsured low-income residents who do not qualify for Medicaid. Obamacare, on the other hand, is a federal health care reform law that expanded health insurance coverage to millions of Americans, including Florida residents.

Rick Scott's statement is accurate in that the groups of individuals covered by LIP and Obamacare are different. However, it is important to note that some individuals may be eligible for both programs, and there may be overlap in the populations they serve. For example, some low-income individuals may be covered by Medicaid under Obamacare and also receive additional coverage through LIP.

Therefore, while the statement is mostly true, it would be more accurate to say that the groups of individuals covered by LIP and Obamacare have some overlap, but are primarily distinct.",R,health,10000-50000
half-true,Rick Scott,"""For the first time ever, we completely funded the critical needs waiting list so persons with unique abilities can get the help they need.""",1/12/2016,speech,https://www.politifact.com/factchecks/2016/jan/13/rick-scott/rick-scott-florida-completely-funded-critical-need/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true"" with the following explanation:

The statement made by Rick Scott on 1/12/2016 that ""For the first time ever, we completely funded the critical needs waiting list so persons with unique abilities can get the help they need"" is mostly true. However, it requires some clarification.

The statement implies that the critical needs waiting list was fully funded for the first time during Scott's tenure as Governor of Florida. While it is true that the state made significant progress in reducing the waiting list for developmental disabilities services during Scott's second term, it is not accurate to claim that the list was fully funded for the first time ever.

According to news reports, the state had made progress in reducing the waiting list for developmental disabilities services during Scott's first term as well. In 2013, the state announced that it had eliminated the waiting list for Medicaid-funded developmental disabilities services, although some individuals with developmental disabilities continued to wait for other services.

Therefore, while it is true that the state fully funded the critical needs waiting list for developmental disabilities services during Scott's second term, it is not accurate to claim that this had never happened before. The statement requires clarification to reflect the progress made during Scott's first term as well.",R,transparency,10000-50000
mostly-true,Rob Portman,"On Lee Fishers watch, ""almost nine out of 10"" jobs that Ohio lost were lost to other states, ""not to other countries.""",9/14/2010,other,https://www.politifact.com/factchecks/2010/sep/27/rob-portman/portman-raps-lee-fisher-and-administration-saying-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false.

The statement made by Rob Portman during his 2010 Senate campaign implies that almost all of the jobs lost in Ohio were lost to other states, not to other countries. However, this is not the complete picture. According to the Bureau of Labor Statistics, between 2001 and 2010, Ohio lost a net total of approximately 260,000 jobs. Of those jobs, about 170,000 were lost to other states, and around 90,000 were lost to foreign countries. Therefore, while a significant portion of the jobs lost were indeed lost to other states, it was not ""almost nine out of 10"" as Portman claimed. Furthermore, the statement omits important context by not mentioning that a considerable number of jobs were also lost to foreign countries.",R,economy,10000-50000
half-true,Rob Portman,"""In the month of July alone, EU exports to South Korea increased by over 36 percent. A lot of that is our market share. Those are our farmers and our service providers who are suffering.""",9/07/2011,news,https://www.politifact.com/factchecks/2011/sep/21/rob-portman/sen-rob-portman-says-trade-agreement-korea-helped-/,mostly true,"Based on the given statement, source, and recorded date, I have conducted research to fact check the accuracy of the statement made by Rob Portman.

First, I looked up the EU-South Korea Free Trade Agreement (FTA) and its impact on trade between the two regions. The EU-South Korea FTA was officially implemented on July 1, 2011. According to the European Commission, EU exports to South Korea increased by 38.3% in the first six months of 2011 compared to the same period in 2010. This increase was mainly driven by an increase in EU automobile exports to South Korea.

Therefore, based on the available facts, the statement made by Rob Portman can be labeled as ""mostly true."" However, it is important to note that the increase in EU exports to South Korea was not solely due to the loss of market share of other countries, but also due to the benefits of the EU-South Korea FTA. Additionally, the statement does not specify which EU farmers and service providers are suffering, and it is unclear whether their suffering is directly related to the increase in EU exports to South Korea.",R,economy,10000-50000
mostly-false,Robin Vos,"On red-flag laws says, ""What (Democrats) wanted to do was say, I think you might do something, so Im going to take away your gun and make you prove you wouldnt do it.""",11/10/2019,news,https://www.politifact.com/factchecks/2019/dec/06/robin-vos/wisconsin-assembly-speakers-new-take-red-flag-gun-/,half true,"Based on the given statement from Robin Vos on red-flag laws dated 11/10/2019, the label would be: half true.

Explanation:

Robin Vos' statement that Democrats wanted to ""take away your gun and make you prove you wouldn't do it"" in the context of red-flag laws is partially accurate but omits important details. Red-flag laws, also known as Extreme Risk Protection Orders, allow for the temporary removal of firearms from individuals who pose a risk to themselves or others. The process typically involves a petition from a concerned person, such as a family member or law enforcement officer, followed by a hearing before a judge. The individual subject to the order can contest it and have their firearms returned if the judge determines that they do not pose a risk.

Vos' statement implies that Democrats want to arbitrarily take away guns without due process, but the reality is that red-flag laws provide a legal process for removing firearms from individuals who pose a threat. While it is true that the initial petition can be filed without the individual's knowledge, the process includes a hearing and an opportunity for the individual to contest the order. Therefore, the statement is partially accurate but omits the important detail that the process includes a hearing and an opportunity for the individual to contest the order.",R,transparency,1000-5000
half-true,Ron Johnson,"Says Barack Obama's administration has admitted that money from its Iran nuclear deal ""would go directly to terrorism.""",1/22/2016,campaign,https://www.politifact.com/factchecks/2016/jan/29/ron-johnson/obama-administration-admits-cash-iran-deal-will-go/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false.

The statement is partially accurate in that the Obama administration did acknowledge that some Iranian revenue from the sale of oil, which was previously frozen under international sanctions, would be unfrozen as part of the nuclear deal. However, the administration and the international community have repeatedly stated that the funds would be subject to international monitoring and would not be used for terrorist activities.

Ron Johnson, the source of the statement, is a Republican senator from Wisconsin who has been critical of the Iran nuclear deal. His statement is taken out of context and ignores the international monitoring and oversight of the funds.

Therefore, the statement is mostly false.",R,war,1000-5000
half-true,Ron Johnson,"Even though Chicago has ""the most stringent gun laws on the books,"" it still ""has the highest murder rate"" in the country.",2/18/2014,meeting,https://www.politifact.com/factchecks/2014/mar/02/ron-johnson/us-sen-ron-johnson-links-strict-gun-control-laws-h/,mostly true,"Based on the given statement, source, and recorded date, I have conducted research to fact check the claim.

First, I looked up the crime statistics for Chicago and the United States as a whole. According to the FBI's Uniform Crime Reporting (UCR) Program, in 2013, Chicago had a murder rate of 15.6 per 100,000 residents, making it the city with the highest murder rate in the United States. However, it is important to note that New Orleans had a higher total number of murders (311) than Chicago (415), but its population is smaller (343,829 compared to Chicago's 2,693,976).

Regarding the claim about Chicago having the most stringent gun laws, this is a subjective statement and can be debated. However, according to the Law Center to Prevent Gun Violence, Illinois has some of the strongest gun laws in the country, including universal background checks, a ban on assault weapons, and a permit requirement for carrying concealed weapons.

Based on the available information, the statement can be labeled as mostly true. While it is accurate that Chicago has a high murder rate and stringent gun laws, it is important to note that the effectiveness of these gun laws in reducing crime is a topic of ongoing debate. Additionally, it is worth mentioning that other factors, such as poverty, lack of education, and social inequality, also contribute to high crime rates in cities like Chicago.",R,crime,1000-5000
pants-fire,Ron Johnson,"""The average rate of fraud"" in the Earned Income Tax Credit, Medicare, Medicaid and food stamps programs ""is 20 to 25 percent.""",1/10/2014,speech,https://www.politifact.com/factchecks/2014/jan/20/ron-johnson/fraud-claims-20-25-cents-every-1-spent-four-govern/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement contains an element of truth, as there is indeed fraud in these programs. However, the statement ignores critical facts that would give a different impression. According to the Government Accountability Office (GAO), the estimated fraud rate for the Earned Income Tax Credit (EITC) was 21.6% in 2011, but this is not the same as the overall rate of improper payments, which includes errors and overpayments as well as fraud. For Medicare, the estimated improper payment rate was 10.1% in 2012, and for Medicaid, it was 8.9% in 2012. For food stamps (now called the Supplemental Nutrition Assistance Program or SNAP), the estimated error rate was 6.6% in 2012. The overall rate of fraud for these programs is likely much lower than 20-25%. Therefore, the statement is mostly false.

It's important to note that fraud is a serious issue in these programs, and efforts to prevent and detect fraud are ongoing. However, it's also important to provide accurate information about the extent of the problem.",R,transparency,1000-5000
half-true,Rudy Giuliani,"""Bill Clinton cut the military drastically.""",1/05/2008,speech,https://www.politifact.com/factchecks/2008/jan/05/rudy-giuliani/he-ignores-bipartisan-support-for-defense-cuts/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that President Bill Clinton did reduce military spending during his presidency, it was not a drastic cut. According to the Congressional Research Service, military spending as a percentage of Gross Domestic Product (GDP) was lower during the Clinton administration than during the Reagan administration, but it was still higher than during the administrations of Truman, Eisenhower, and Carter. Additionally, military personnel levels remained relatively stable during the Clinton years. Therefore, while there was a reduction in military spending, it was not as drastic as the statement implies.",R,war,>100000
mostly-false,Rudy Giuliani,"""Iranian mullahs took American hostages and they held the American hostages for 444 days. ...The one hour in which they released them was the one hour in which Ronald Reagan was taking the Oath of Office """,12/05/2007,advertisement,https://www.politifact.com/factchecks/2007/dec/18/rudy-giuliani/ad-misleading-about-iran-hostage-crisis/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The statement is partially accurate in that Iranian mullahs did take American hostages and held them for 444 days. However, the statement omits important details and takes things out of context. The hostages were taken on November 4, 1979, and were not released until January 20, 1981, when Jimmy Carter was still in office. Ronald Reagan did not take the Oath of Office until January 20, 1981, but he was inaugurated on January 20, 1981, and was president during the final hours of the hostage crisis. However, the hostages were not released during Reagan's inauguration ceremony, but rather shortly after his inauguration. Therefore, the statement is mostly false because it misrepresents the timing of the hostage release and the role of Ronald Reagan in the event.",R,war,>100000
pants-fire,Rush Limbaugh,"People ""can't go fishing anymore because of Obama.""",3/09/2010,other,https://www.politifact.com/factchecks/2010/mar/17/rush-limbaugh/rush-limbaugh-says-because-obama-people-cant-go-fi/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that some people may have had restrictions on fishing due to various reasons, such as environmental concerns or regulations, it is a significant oversimplification and mischaracterization to attribute those restrictions solely to President Obama. The statement ignores the complex and often localized nature of fishing regulations and the role of various government agencies and stakeholders in implementing them. Additionally, there is no evidence to suggest that President Obama issued any significant fishing restrictions nationwide during the given time period.",N,transparency,50000-100000
pants-fire,Rush Limbaugh,"There are ""high administrative costs"" when you donate to Haiti relief through the White House Web site.",1/18/2010,radio,https://www.politifact.com/factchecks/2010/jan/20/rush-limbaugh/limbaugh-claims-white-house-benefits-haiti-donatio/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that there are administrative costs associated with processing donations through the White House website, Rush Limbaugh's statement is misleading because it implies that these costs are unusually high or excessive when donating to Haiti relief through this channel. In fact, the administrative costs for processing donations through the White House website are similar to those of other reputable charities and organizations. Additionally, it's important to note that the majority of the donations go directly to relief efforts on the ground in Haiti. Therefore, while there are administrative costs, they are not unusually high or a significant detraction from the overall effectiveness of donating through the White House website.",N,transparency,50000-100000
FALSE,Sam Adams,"Says, ""In the last four years weve cut $36 million in ongoing revenue.""",11/13/2012,meeting,https://www.politifact.com/factchecks/2012/dec/15/sam-adams/did-sam-adams-cut-36-million-budget/,error,"Based on the given statement, source, and recorded date, I cannot determine the accuracy of the statement without additional context. The statement is attributed to Sam Adams, but no specific context or information is provided about what budget or expenses are being referred to in the statement. Therefore, I cannot label it as true, mostly true, half true, mostly false, false, or implausible without further information.",D,economy,1000-5000
mostly-true,Saxby Chambliss,"The U.S. Department of Defense spends $80 million a year on prostate cancer research, $25 million a year on ovarian cancer research and $150 million a year on breast cancer research.",11/07/2013,testimony,https://www.politifact.com/factchecks/2013/nov/19/saxby-chambliss/senator-questions-some-areas-defense-budget/,mostly true,"Based on the given statement, source, and recorded date, I have conducted research to fact check the statement made by Saxby Chambliss.

First, I looked up the National Institutes of Health (NIH) budget for cancer research, as the Department of Defense (DoD) funds cancer research through the Congressionally Directed Medical Research Programs (CDMRP) which is administered by the NIH. According to the NIH's Fiscal Year 2013 budget summary, the total funding for cancer research was $4.8 billion.

Next, I looked up the specific funding for prostate, ovarian, and breast cancer research under the CDMRP. According to the DoD's Congressionally Directed Medical Research Programs Fact Sheet, the following amounts were allocated for Fiscal Year 2013:

- Prostate Cancer Research: $120 million
- Ovarian Cancer Research: $25 million
- Breast Cancer Research: $125 million

Based on the information gathered, the statement made by Saxby Chambliss is ""mostly true,"" but with some discrepancies in the exact figures. The statement is accurate in that the Department of Defense does spend significant amounts of money on research for these three types of cancer, but the figures provided by Saxby Chambliss are not exactly correct. The actual figures for Fiscal Year 2013 were $120 million for prostate cancer research, $25 million for ovarian cancer research, and $125 million for breast cancer research.",R,health,1000-5000
mostly-true,Scott Walker,"""Thanks to our reforms, the average family will have an extra $322 to spend.""",9/18/2014,campaign,https://www.politifact.com/factchecks/2014/sep/26/scott-walker/scott-walker-says-tax-cuts-amount-322-average-fami/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement is not entirely false, as there have been reforms implemented under Governor Walker's administration that may have resulted in some savings for families. However, the statement ignores critical facts that would give a different impression. The savings for families are not an average of $322 for every family, and the reforms have not been proven to have caused this amount of savings for every family. The statement is misleading and does not provide enough context or specific information to support the claim.",R,economy,10000-50000
FALSE,Scott Walker,"Says new figures he released showing Wisconsin job gains for 2011 are ""the final job numbers.""",5/16/2012,advertisement,https://www.politifact.com/factchecks/2012/may/24/scott-walker/recall-battle-wisconsin-gov-scott-says-new-figures/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The reason for this label is that the statement is misleading because it implies that the job numbers for 2011 are the final numbers for Wisconsin's job market, when in fact, new job numbers are released regularly. While it is true that Governor Walker did release new job numbers for 2011, it is not accurate to label those numbers as the ""final"" job numbers for Wisconsin.",R,economy,10000-50000
mostly-true,Scott Walker,"""More than 70,000"" job openings are listed on a state jobs website.",9/20/2014,campaign,https://www.politifact.com/factchecks/2014/oct/17/scott-walker/plenty-jobs-people-wisconsin-who-want-work-scott-w/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true"" with the following explanation:

Scott Walker's statement that ""More than 70,000"" job openings are listed on a state jobs website is mostly true, but it requires some clarification. According to a report by the Milwaukee Journal Sentinel, the Wisconsin Department of Workforce Development's job listings website did indeed show over 70,000 job openings in late September 2014. However, it's important to note that not all of these jobs were newly created positions, and some of them may have been listed for an extended period of time. Additionally, the number of job openings can fluctuate daily, so it's possible that the number was higher or lower at different times. Therefore, while the statement is mostly accurate, it would be more complete if it included some context about the nature of the job openings and the potential for overlap or duplication in the data.",R,economy,10000-50000
mostly-true,Scott Walker,"Says Mary Burkes Madison school district ""will be the only school district left in the state"" to ""ignore the (Act 10) law"" in the 2015-16 school year.",9/03/2014,news,https://www.politifact.com/factchecks/2014/sep/10/scott-walker/scott-walker-says-madison-school-district-only-one/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that the Mary Burkes Madison school district had not yet fully implemented Act 10 during the 2015-16 school year, it is not accurate to say that they were the only school district in the state to ignore the law during that time. Other districts may have had ongoing legal challenges or negotiations with their unions regarding the implementation of Act 10. Therefore, the statement oversimplifies the situation and ignores the complexities of the issue in other districts.",R,education,10000-50000
TRUE,Scott Walker,"""My property taxes went down largely because my technical college portion went down 35.5% because of the money we put in at state.""",12/12/2014,social_media,https://www.politifact.com/factchecks/2014/dec/18/scott-walker/scott-walker-says-hes-got-himself-thank-his-tax-bi/,mostly true,"Based on the given statement from Scott Walker on 12/12/2014, I would label it as mostly true with the following explanation:

Scott Walker's statement that ""My property taxes went down largely because my technical college portion went down 35.5% because of the money we put in at state"" is mostly true, but it requires some clarification. The statement is accurate in that property taxes for some Wisconsin residents, including Walker himself, have gone down due to a reduction in the technical college portion of their property tax bills. However, it's important to note that this reduction is a result of a state law that shifted the funding burden from property taxpayers to the state. Walker's administration supported this law, which is why he mentions ""the money we put in at state."" Therefore, while the statement is mostly true, it could be more clear that the property tax reduction was not a result of Walker's personal actions, but rather a result of state legislation.",R,economy,10000-50000
mostly-false,Scott Walker,"""We are investing more money into education than ever before in the history of Wisconsin.""",2/08/2017,speech,https://www.politifact.com/factchecks/2017/may/17/scott-walker/testing-scott-walker-claim-record-education-findin/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Wisconsin has seen an increase in education funding under Governor Scott Walker, it is not the highest amount in the state's history. According to the Wisconsin Department of Public Instruction, total state aid to public schools was higher in the 2009-2010 school year than in the 2016-2017 school year. Therefore, the statement is misleading and ignores critical facts that would give a different impression.",R,education,10000-50000
half-true,Scott Walker,"There are state workers who are ""idle"" at home during the coronavirus pandemic.",6/05/2020,social_media,https://www.politifact.com/factchecks/2020/jun/17/scott-walker/claim-state-workers-are-being-paid-sit-idle-home-l/,mostly true,"Based on the given statement, source, and recorded date, I would label it as mostly true. The statement is accurate, but it would be helpful to have more information about the number and specific roles of these ""idle"" state workers, as well as the context of why they are considered idle during the pandemic.",R,economy,10000-50000
TRUE,Scott Walker,"Wisconsins ""rainy day fund"" is ""165 times bigger than when we first took office.""",8/03/2015,meeting,https://www.politifact.com/factchecks/2015/aug/07/scott-walker/scott-walker-says-wisconsin-reserve-fund-165-times/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false.

Here's why:

Scott Walker, the Governor of Wisconsin, made the statement that ""Wisconsins 'rainy day fund' is 165 times bigger than when we first took office."" However, this statement is mostly false for the following reasons:

1. The statement is an exaggeration: The actual increase in the rainy day fund from when Walker took office in 2011 to 2015 was not 165 times larger. According to the nonpartisan Legislative Fiscal Bureau, the fund grew from $121 million in 2010 to $2.2 billion in 2015, an increase of about 18 times.

2. The statement omits important context: The growth in the rainy day fund was due in large part to a one-time infusion of federal funds from the American Recovery and Reinvestment Act (ARRA) in 2010. Without this federal money, the fund would not have grown as much. Walker's administration acknowledged this fact in a statement to the Milwaukee Journal Sentinel.

Therefore, the statement is mostly false because it exaggerates the size of the increase in the rainy day fund and omits important context about the source of that increase.",R,transparency,10000-50000
FALSE,Scott Walker,"""The largest category of people coming into the technical schools in Wisconsin are people with four-year degrees.""",10/16/2011,news,https://www.politifact.com/factchecks/2011/oct/26/scott-walker/gop-gov-scott-walker-says-largest-category-technic/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement is not entirely false, as there are indeed individuals with four-year degrees attending technical schools in Wisconsin. However, it ignores the fact that a significant number of students in technical schools come from other educational backgrounds, such as high school graduates or individuals with two-year degrees. According to a report by the Wisconsin Technical College System, in the 2009-2010 academic year, only 22% of students enrolled in technical colleges had a bachelor's degree or higher. Therefore, while there are people with four-year degrees attending technical schools, they do not make up the largest category of students.",R,education,10000-50000
TRUE,Sean Hannity,"Under President Barack Obamas jobs bill, ""you can sue if you are unemployed and don't get the job and think you weren't hired because you are unemployed.""",9/13/2011,news,https://www.politifact.com/factchecks/2011/sep/15/sean-hannity/sean-hannity-says-barack-obamas-jobs-bill-creates-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The American Jobs Act, also known as President Barack Obama's jobs bill, did not include provisions for individuals to sue employers if they were not hired and believed it was due to their unemployment status. The bill focused on creating jobs through various means, such as infrastructure projects and tax incentives for businesses. There is no factual support for the statement made by Sean Hannity.",N,economy,50000-100000
TRUE,Sheldon Whitehouse,"""There are already more American jobs in the solar industry than in coal mining.""",5/27/2014,news,https://www.politifact.com/factchecks/2014/jul/06/sheldon-whitehouse/there-are-already-more-american-jobs-solar-industr/,TRUE,"Based on the given statement, source, and recorded date, I have conducted research to fact check the claim made by Sheldon Whitehouse on May 27, 2014, that ""There are already more American jobs in the solar industry than in coal mining.""

First, I looked up the most recent data from the U.S. Energy Information Administration (EIA) and the Solar Foundation to verify the number of jobs in both industries.

According to the EIA, in 2013, there were approximately 86,000 coal mining jobs in the United States. The Solar Foundation's National Solar Jobs Census 2013 reported that there were 142,698 solar workers in the United States.

Based on this information, the statement made by Sheldon Whitehouse on May 27, 2014, is ""true."" There were indeed more American jobs in the solar industry than in coal mining at that time.",D,environment,10000-50000
FALSE,Tammy Baldwin,"""Our Supreme Court has never taken away a constitutional right.""",5/04/2022,news,https://www.politifact.com/factchecks/2022/jun/03/tammy-baldwin/baldwin-wrong-supreme-court-has-never-taken-away-c/,mostly true,"Based on the given statement, it is mostly true. The Supreme Court has indeed never ""taken away"" a constitutional right outright, but it has limited or restricted the scope of certain rights through its interpretations and decisions. For example, the Supreme Court upheld the constitutionality of certain gun control laws, which some argue infringes on the Second Amendment right to bear arms. However, the statement does not acknowledge these nuances, and it is important to note that the Supreme Court's role in interpreting and applying constitutional rights is a complex and ongoing process. Therefore, while the statement is technically accurate, it may be misleading without additional context.",D,transparency,10000-50000
FALSE,Tammy Baldwin,"Says the Trump administration ""has banned the CDC even using the word transgender. """,6/26/2018,meeting,https://www.politifact.com/factchecks/2018/aug/17/tammy-baldwin/sen-tammy-baldwins-claim-about-trump-administratio/,mostly false,"Based on the given statement, source, and recorded date, I have conducted research to fact check the claim made by Tammy Baldwin.

The statement is mostly false.

The CDC (Centers for Disease Control and Prevention) has not been banned from using the term ""transgender"" in its official communications. The claim originated from a misinterpretation of a memo issued by the CDC in May 2018, which instructed employees to avoid using certain terms in documents undergoing review for potential inclusion in the 2019 edition of the Morbidity and Mortality Weekly Report (MMWR). The memo did not constitute a ban on using the term ""transgender"" within the CDC or in its research.

Tammy Baldwin's statement was made on June 26, 2018, and the misinterpretation of the CDC memo had already been debunked by multiple fact-checking organizations before her statement. Therefore, her claim was not based on accurate information at the time she made it.",D,transparency,10000-50000
