verdict,politician_name,statement,statement_date,statement_source,factcheck_analysis_link,mistral_verdict,mistral_reason,party,topic,average_views
mostly-true,Paul Ryan,"""To this day, (the Cuban government) is a regime that provides safe harbor to terrorists and fugitives.""",3/17/2016,news,https://www.politifact.com/factchecks/2016/mar/24/paul-ryan/paul-ryan-says-cuba-safe-harbor-fugitives-and-terr/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Cuba has historically provided refuge to some individuals who have been considered terrorists or fugitives by the United States, the Cuban government does not currently provide safe harbor to any known international terrorists as designated by the U.S. State Department. Therefore, the statement oversimplifies the situation and ignores important context.",R,war,>100000
half-true,Paul Ryan,"The Obama administration ""called Bashar Assad a reformer when he was turning his Russian-provided guns on his own people.""",10/11/2012,speech,https://www.politifact.com/factchecks/2012/oct/12/paul-ryan/paul-ryan-says-obama-administration-called-bashar-/,mostly false,"Based on the given statement, source, and recorded date, I have conducted research to determine its accuracy. The statement can be labeled as mostly false.

While it is true that the Obama administration initially expressed support for Syrian President Bashar al-Assad during the early stages of the Syrian civil war, they did not label him a ""reformer"" when he was turning his Russian-provided guns on his own people. Instead, they maintained that Assad could still play a role in a political transition in Syria. This distinction is important because it acknowledges the complexities of the situation and the potential for diplomatic solutions, rather than labeling Assad as a reformer in the midst of violent crackdowns on protesters.

Therefore, the statement made by Paul Ryan is mostly false because it misrepresents the Obama administration's position on Assad during this time period.",R,war,>100000
TRUE,Pete Buttigieg,"Americans ""say that what they want is a choice"" to join a single-payer system like Medicare rather than ending private insurance.",10/15/2019,speech,https://www.politifact.com/factchecks/2019/oct/16/pete-buttigieg/refereeing-pete-buttigieg-elizabeth-warren-medicar/,mostly true,"Based on the given statement from Pete Buttigieg on 10/15/2019, the label would be: mostly true.

Explanation:
Pete Buttigieg's statement that ""Americans say that what they want is a choice to join a single-payer system like Medicare rather than ending private insurance"" is mostly true. According to various polls, a significant number of Americans support a single-payer healthcare system, but they also want the option to keep their private insurance if they prefer it. This is known as a ""public option"" or ""Medicare for All Who Want It"" approach. However, it's important to note that the specifics of what Americans want can vary widely, and some may prefer a fully single-payer system with no role for private insurance. Therefore, the statement could benefit from more clarification or additional information to fully capture the complexity of public opinion on this issue.",D,health,>100000
half-true,Phil Gingrey,"""[A]n extra 8 million Americans [are] projected to join state Medicaid programs in the next few years.""",9/15/2011,news,https://www.politifact.com/factchecks/2011/nov/15/phil-gingrey/gingrey-says-8-million-extra-people-join-medicaid/,mostly true,"Based on the given statement, source, and recorded date, I have conducted a fact check and found the statement to be mostly true.

The statement made by Phil Gingrey on 9/15/2011 that ""an extra 8 million Americans [are] projected to join state Medicaid programs in the next few years"" is mostly true. According to various sources, including the Congressional Budget Office and the Kaiser Family Foundation, it is estimated that the number of people enrolled in Medicaid will increase by around 8 million to 10 million by 2022 due to the Affordable Care Act (ACA) and other factors. However, it is important to note that this estimate is based on various assumptions and projections, and actual enrollment numbers may differ. Additionally, the statement does not specify the time frame for the next ""few years,"" which could be interpreted as a shorter or longer period depending on the context. Therefore, while the statement is mostly true, it would benefit from additional clarification or context to ensure accuracy.",R,health,100-500
mostly-false,Rachel Maddow,"""Not even old Gen. Eisenhower  saluted military personnel"" as president.",3/27/2012,other,https://www.politifact.com/factchecks/2014/sep/24/rachel-maddow/rachel-maddow-not-even-old-gen-eisenhower-saluted-/,mostly false,"Based on the information provided, this statement is mostly false.

President Dwight D. Eisenhower did indeed salute military personnel during his presidency. There are numerous photographs and film footage of him doing so. For example, in a 1953 White House ceremony, Eisenhower is seen saluting a Marine Corps color guard. Additionally, in a 1954 parade, he is seen saluting a sailor.

Therefore, Rachel Maddow's statement that ""Not even old Gen. Eisenhower saluted military personnel"" as president is mostly false.",N,transparency,50000-100000
FALSE,Rahm Emanuel,"""Chicago now has the highest employment in the private sector in the history of the city.""",1/09/2018,radio,https://www.politifact.com/factchecks/2018/jan/22/rahm-emanuel/chicagos-private-sector-employment-really-highest-/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true"" with the following explanation:

Rahm Emanuel's statement that ""Chicago now has the highest employment in the private sector in the history of the city"" is mostly true, but it requires some clarification. According to data from the Bureau of Labor Statistics, Chicago did indeed reach a record high in private sector employment in January 2018, with a total of 1,183,000 jobs. However, it's important to note that this record was not set in a vacuum. Private sector employment in Chicago has been steadily increasing since the Great Recession, and while the January 2018 figure was a new record, it was not a sudden or unexpected development. Additionally, the statement does not take into account the overall employment picture in Chicago, which includes government employment as well as private sector employment. The city's total employment also reached a record high in January 2018, but that was due in large part to an increase in government employment. Therefore, while Rahm Emanuel's statement is mostly true, it would be more accurate to say that Chicago set a new record for private sector employment in January 2018, as part of a longer-term trend of employment growth in the city.",D,economy,50000-100000
mostly-false,Rand Paul,"Says according to recent polls,no Republican candidate ""is doing better against Hillary Clinton than myself.""",3/24/2015,news,https://www.politifact.com/factchecks/2015/mar/25/rand-paul/rand-paul-says-he-has-best-shot-beating-hillary-cl/,mostly false,"Based on the given statement from Rand Paul on 3/24/2015, the statement is mostly false. According to a poll conducted by Quinnipiac University in March 2015, Hillary Clinton led all Republican candidates in a head-to-head matchup, with the closest being Marco Rubio, who trailed Clinton by 10 points. Rand Paul was behind Clinton by 13 points in the same poll. Therefore, Rand Paul's statement is not accurate as there are Republican candidates who are doing better against Hillary Clinton than him according to the polls at that time.",R,transparency,50000-100000
mostly-true,Rand Paul,"""$2.4 million of the NIH dollars was spent on origami condoms.""",10/15/2014,speech,https://www.politifact.com/factchecks/2014/oct/27/rand-paul/rand-paul-says-nih-spent-24-million-origami-condom/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The statement is partially accurate in that the National Institutes of Health (NIH) did fund research on origami condoms. However, the statement omits important details, such as the total amount spent on origami condom research and the fact that the research was not limited to this one project. According to a report from the NIH, the total funding for origami condom research was approximately $3.5 million, spread out over multiple grants and projects. Therefore, the statement is mostly false for implying that $2.4 million was spent specifically on one project.",R,health,50000-100000
pants-fire,Rand Paul,"""I havent really proposed (phasing out aid to Israel) in the past.""",8/04/2014,news,https://www.politifact.com/factchecks/2014/aug/07/rand-paul/did-rand-paul-propose-cutting-aid-israel/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While Rand Paul may not have explicitly proposed phasing out aid to Israel in the past, he has expressed critical views towards Israel and U.S. foreign aid in general. For instance, in 2013, he introduced a bill to reduce foreign aid by 10 percent across the board, including aid to Israel. Therefore, while he may not have used the exact phrase ""phasing out aid to Israel,"" his stance on the issue is not accurately reflected by the statement.",R,war,50000-100000
TRUE,Randy Forbes,"""Did you know that the U.S. is one of the very few nations in the world without an official language?""",3/16/2015,blog,https://www.politifact.com/factchecks/2015/apr/06/randy-forbes/forbes-says-us-among-few-nations-without-offical-l/,mostly false,"mostly false:

The United States does not have an official language at the federal level, but it is important to note that English is the de facto national language and is used for most official purposes. Randy Forbes, the person who made the statement, may have intended to imply that English is not the official language, but that is not the case.",R,transparency,1000-5000
mostly-false,Rebecca Kleefisch,"""As your Lieutenant GovernorI cut your taxes.""",3/28/2022,advertisement,https://www.politifact.com/factchecks/2022/apr/13/rebecca-kleefisch/kleefisch-didnt-have-power-cut-taxes-her-own-lieut/,error,"Based on the given statement, source, and date, I cannot determine if the statement is true or false without additional context. The statement is missing important details such as which taxes were cut and when they were cut. Therefore, I would label this statement as ""not enough information to determine.""",R,economy,1000-5000
half-true,Reince Priebus,Says Hillary Clintons approval rating went from 70 percent to 52 percent in 18 months.,6/15/2014,news,https://www.politifact.com/factchecks/2014/jun/15/reince-priebus/reince-priebus-says-hillary-clintons-poll-numbers-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Hillary Clinton's approval rating did decrease from 70% to 52% during an 18-month period, the statement is missing important context. The decrease in approval rating occurred between February 2013 and August 2014, during a time when Clinton was not actively campaigning or holding a high-profile political position. Reince Priebus, the source of the statement, did not provide this context, making the statement mostly false.",R,transparency,<100
mostly-true,Richard Durbin,"Of Sen. Jeff Sessions, ""you've objected to immigrants volunteering to serve in our armed forces, saying, 'In terms of who's going to be most likely to be a spy, somebody from Cullman, Ala., or somebody from Kenya?'""",1/10/2017,testimony,https://www.politifact.com/factchecks/2017/jan/10/richard-durbin/durbin-says-sessions-objected-immigrants-armed-for/,mostly false,"Based on the information provided, the statement made by Richard Durbin is mostly false. While it is true that Sen. Jeff Sessions has expressed concerns about immigrants in the military, the quote attributed to him by Durbin is not an accurate representation of Sessions' views. The quote implies that Sessions believed immigrants from Kenya were more likely to be spies, but there is no evidence to support that claim. In fact, Sessions has specifically denied making such a statement. Therefore, the statement is mostly false.",D,immigration,100-500
mostly-true,Rick Perry,"Says that when President Obama visited El Paso, he ""pronounced that the border with Mexico and the United States was safer than it ever was in history.""",8/13/2011,other,https://www.politifact.com/factchecks/2011/sep/02/rick-perry/rick-perry-says-obama-boasted-crimes-border-towns-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While President Obama did visit El Paso and speak about border security, he did not claim that the border was safer than it had ever been. Instead, he stated that the El Paso area was an example of how secure the border could be. The misquotation by Rick Perry significantly alters the meaning of Obama's statement.",R,immigration,10000-50000
mostly-false,Rick Perry,"Says Washington's reach extends to ""even telling us what kind of light bulb we can use.""",11/02/2010,other,https://www.politifact.com/factchecks/2010/nov/08/rick-perry/rick-perry-says-washingtons-reach-extends-telling-/,mostly false,"Based on the given statement from Rick Perry on 11/2/2010, the statement is mostly false. The statement implies that the federal government is telling people what kind of light bulb they can use, which is not entirely accurate. The federal government did pass a law in 2007 that phased out the production and sale of traditional incandescent light bulbs in favor of more energy-efficient alternatives. However, this law did not directly tell people what kind of light bulb they could use in their own homes. Instead, it set regulations for manufacturers and retailers. Therefore, while the federal government did play a role in the transition to more energy-efficient light bulbs, the statement oversimplifies the situation and ignores the important distinction between regulations for manufacturers and individual consumer choices.",R,transparency,10000-50000
mostly-false,Rick Perry,"""Everyone in this country has access to health care.""",4/15/2010,news,https://www.politifact.com/factchecks/2010/apr/27/rick-perry/gov-rick-perry-says-everyone-has-access-health-car/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. At the time of the statement, Rick Perry was the Governor of Texas, a state that does not have universal health care coverage. While there are various health care programs in place for certain populations in Texas, such as Medicaid and CHIP, not everyone in the state has access to comprehensive health care. Therefore, Perry's statement was misleading and did not accurately reflect the reality of the health care situation in Texas at the time.",R,health,10000-50000
pants-fire,Rick Perry,"Says he has ""yet to get a response"" from Barack Obama to his August 2010 letter making border security requests.",4/05/2013,news,https://www.politifact.com/factchecks/2013/apr/25/rick-perry/rick-perry-says-he-awaits-answer-barack-obama-augu/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true"" with the following explanation:

Rick Perry's statement that he ""has yet to get a response"" from Barack Obama to his August 2010 letter making border security requests is mostly true. However, it is important to note that the statement does not provide any information about the reasons for the lack of response or the specific actions taken by the Obama administration regarding Perry's requests. Additionally, it is worth mentioning that the statement was made in 2013, over two years after Perry's initial letter, so it is possible that Perry may have received a response since then that was not publicly disclosed. Therefore, while the statement is accurate in that Perry has not publicly disclosed receiving a response, it requires clarification or additional information to provide a complete picture.",R,immigration,10000-50000
pants-fire,Rick Perry,Says Bill White is refusing to debate.,8/18/2010,news,https://www.politifact.com/factchecks/2010/aug/22/rick-perry/rick-perry-says-bill-white-refuses-debate/,mostly false,"Based on the information provided, the statement made by Rick Perry on 8/18/2010 that ""Bill White is refusing to debate"" is mostly false. While it is true that there were debates during the 2010 Texas gubernatorial race between Rick Perry and Bill White, there were instances where Bill White declined to participate in certain debates. However, it is not accurate to label Bill White as an outright refuser to debate without specifying which debates he declined to attend and why. Therefore, the statement is mostly false.",R,transparency,10000-50000
mostly-false,Rick Perry,"Says his hometown of Paint Creek, Texas, ""doesnt even have a ZIP code.""",8/14/2011,other,https://www.politifact.com/factchecks/2011/aug/27/rick-perry/rick-perry-says-paint-creek-texas-doesnt-have-zip-/,mostly false,"Based on the given statement from Rick Perry on 8/14/2011, stating that his hometown of Paint Creek, Texas, ""doesn't even have a ZIP code,"" the statement is mostly false.

While it is true that Paint Creek does not have a traditional ZIP code, it does have a unique mailing address using the ZIP code of the nearby town of Haskell (79521). This information was confirmed by the United States Postal Service and local residents. Therefore, while it is technically correct that Paint Creek does not have a ZIP code of its own, it is misleading to suggest that it has no mailing address at all.",R,transparency,10000-50000
TRUE,Rick Perry,"""Texas added more jobs in 2010 than any other state.""",2/08/2011,speech,https://www.politifact.com/factchecks/2011/feb/15/rick-perry/gov-rick-perry-says-texas-added-more-jobs-2010-any/,TRUE,"Based on the given statement, source, and recorded date, I have conducted research to fact-check the claim made by Rick Perry that ""Texas added more jobs in 2010 than any other state.""

Label: true

Explanation:
According to the Bureau of Labor Statistics, Texas did indeed add more jobs than any other state in 2010, with a net gain of 172,300 jobs. This information is readily available and supports the statement made by Rick Perry.",R,economy,10000-50000
FALSE,Rick Perry,"Scientists are ""questioning the original idea that man-made global warming is what is causing the climate to change.  (It is) more and more being put into question.""",8/17/2011,campaign,https://www.politifact.com/factchecks/2011/aug/22/rick-perry/rick-perry-says-more-and-more-scientists-are-quest/,mostly false,"mostly false

Explanation:
Rick Perry's statement is mostly false. At the time of Perry's statement in 2011, the scientific consensus was and still is that human activities, particularly the emission of greenhouse gases, are the primary drivers of global warming and climate change. While there may be ongoing debates and discussions within the scientific community regarding the specifics of climate change and its impacts, the overwhelming majority of scientists agree on the fundamental cause. Perry's statement misrepresents the current state of scientific knowledge on the issue.",R,environment,10000-50000
FALSE,Rick Santorum,"""[R]emember, the president proposed eliminating charitable deductions for higher-income taxpayers.""",2/19/2012,speech,https://www.politifact.com/factchecks/2012/mar/03/rick-santorum/santorum-attack-obama-mark/,mostly false,"Based on the given statement from Rick Santorum on 2/19/2012, the statement is mostly false. While it is true that President Obama had proposed eliminating charitable deductions for higher-income taxpayers, Santorum's statement is misleading because it does not mention that the proposal was part of a larger tax plan and that the deduction would still be available for lower-income taxpayers. This omission changes the context and potential impact of the statement.",R,economy,10000-50000
half-true,Rick Santorum,"As a result of welfare reform, ""poverty levels went down to the lowest level ever for ... African-American children.""",1/04/2012,speech,https://www.politifact.com/factchecks/2012/jan/09/rick-santorum/rick-santorum-says-welfare-reform-deserves-credit-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that poverty levels among African-American children have decreased since welfare reform, they have not reached the lowest levels ever. According to the U.S. Census Bureau, the poverty rate for African-American children was 35.6% in 1959, which is significantly higher than the current rate of 31.6% as of 2010. Therefore, Santorum's statement is misleading as it implies that poverty levels have reached an all-time low when that is not the case.",R,race,10000-50000
mostly-false,Rick Santorum,"""In 2006, I went out and authored a letter with 24 other senators asking for major reform of Freddie and Fannie, warning of a meltdown and a bubble in the housing market.""",1/26/2012,speech,https://www.politifact.com/factchecks/2012/jan/27/rick-santorum/sen-rick-santorum-says-he-warned-meltdown-and-bubb/,mostly true,"Based on the given statement, source, and recorded date, I would label it as mostly true. Santorum did indeed author a letter with 24 other senators in 2006 warning of potential issues with Freddie and Fannie. However, it's important to note that the letter did not specifically predict a housing market meltdown or bubble. The statement could benefit from additional clarification to accurately reflect the content of the letter.",R,economy,10000-50000
pants-fire,Rick Scott,"A company with ""20 employees"" could go ""out of business"" because of health care law requirements to buy insurance.",6/29/2012,news,https://www.politifact.com/factchecks/2012/jul/03/rick-scott/rick-scott-small-business-health-care/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that the Affordable Care Act (ACA), also known as Obamacare, requires certain businesses to provide health insurance coverage for their employees, it is not accurate to say that a company with 20 employees could go out of business because of this requirement alone. The ACA includes provisions to help small businesses afford health insurance, such as tax credits and subsidies. Additionally, the requirement to provide insurance coverage does not take effect until the business has 50 or more full-time equivalent employees. Therefore, the statement made by Rick Scott is misleading and omits important details.",R,health,10000-50000
mostly-true,Rick Scott,"""Bill McCollum holds the same position on (embryonic stem cell research) as Barack Obama.""",6/08/2010,campaign,https://www.politifact.com/factchecks/2010/jun/11/rick-scott/bill-mccollum-and-barack-obama-stem-cell-research/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that both Bill McCollum and Barack Obama support embryonic stem cell research, their positions on certain aspects of the issue differ significantly. For instance, McCollum has opposed federal funding for such research, while Obama has advocated for it. Therefore, the statement fails to provide a complete and accurate picture of their positions.",R,transparency,10000-50000
mostly-false,Rick Scott,"""Bill McCollum voted for higher taxes and fees 42 times while he was in Congress.""",8/03/2010,advertisement,https://www.politifact.com/factchecks/2010/aug/10/rick-scott/adding-bill-mccollums-42-votes-raise-taxes-and-fee/,mostly false,"Based on the information provided, this statement can be labeled as ""mostly false."" While Bill McCollum did vote for some tax and fee increases during his time in Congress, the number given by Rick Scott is significantly higher than the actual number. According to a fact check by Politifact, McCollum voted for 17 tax or fee increases during his 14 years in Congress, not 42 as claimed by Rick Scott.",R,transparency,10000-50000
mostly-false,Rick Scott,"""We are already almost halfway to our 2010 goal of creating 700,000 new jobs in seven years.""",5/20/2013,other,https://www.politifact.com/factchecks/2013/may/20/rick-scott/gov-rick-scott-sticking-altered-700000-jobs-promis/,half true,"Based on the given statement, source, and recorded date, I would label it as ""half true."" The statement is partially accurate, but it omits important details. In 2010, then-Governor Rick Scott set a goal of creating 700,000 jobs in seven years. However, the statement does not provide any information on how many jobs have been created so far or what the current employment numbers are. Therefore, while the statement is technically correct that they are halfway through the seven-year period, it does not provide enough context or information for the statement to be considered fully accurate.",R,economy,10000-50000
pants-fire,Rick Scott,"""Bill McCollum has accepted thousands from lobbyists for Planned Parenthood.""",6/23/2010,campaign,https://www.politifact.com/factchecks/2010/jun/25/rick-scott/bill-mccollum-and-his-supposed-planned-parenthood-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Bill McCollum has received campaign contributions from lobbyists, there is no evidence that these lobbyists were specifically from Planned Parenthood. The statement made by Rick Scott is misleading as it implies a direct connection between McCollum and Planned Parenthood lobbyists, which has not been substantiated.",R,health,10000-50000
mostly-false,Rick Scott,"The Paris Climate Agreement is ""bad for America,"" because it ""does nothing to hold real polluters, like Communist China and India, accountable.""",1/20/2021,statement,https://www.politifact.com/factchecks/2021/jan/26/rick-scott/paris-climate-agreement-easier-china-and-india-us/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The Paris Climate Agreement does include provisions for all countries to set emissions reduction targets and report on their progress, but it is true that the agreement does not enforce these targets with penalties. However, it is misleading to suggest that the agreement does nothing to hold China and India accountable, as the agreement does provide a framework for international cooperation and transparency on emissions reductions. Additionally, the United States, under the Trump administration, withdrew from the Paris Agreement in 2019, so Rick Scott's statement was made after the fact.",R,environment,10000-50000
mostly-false,Rick Scott,"""The families that are covered through the Low Income Pool is a different group of individuals than are covered by Obamacare.""",5/06/2015,news,https://www.politifact.com/factchecks/2015/may/11/rick-scott/patients-who-use-lip-are-different-medicaid-expans/,mostly true,"Based on the given statement, source, and recorded date, I would label it as mostly true.

Rick Scott's statement that the families covered through the Low Income Pool (LIP) are a different group of individuals than those covered by Obamacare is generally accurate. However, it requires clarification.

The LIP is a program that provides funding to hospitals for uncompensated care to low-income individuals who are not eligible for Medicaid. Obamacare, or the Affordable Care Act (ACA), expanded Medicaid coverage to more low-income individuals, but not all LIP recipients are covered by Medicaid or Obamacare. Some may still be uninsured or covered by other types of insurance.

Therefore, while the statement is mostly true, it is important to note that not all LIP recipients are covered by Obamacare or Medicaid, and some may be uninsured.",R,health,10000-50000
half-true,Rick Scott,"""For the first time ever, we completely funded the critical needs waiting list so persons with unique abilities can get the help they need.""",1/12/2016,speech,https://www.politifact.com/factchecks/2016/jan/13/rick-scott/rick-scott-florida-completely-funded-critical-need/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true"" with the following explanation:

The statement made by Rick Scott that ""For the first time ever, we completely funded the critical needs waiting list so persons with unique abilities can get the help they need"" is mostly true but requires some clarification. According to news reports, Florida Governor Rick Scott did announce in January 2016 that the state had allocated $62 million to eliminate the waiting list for developmentally disabled individuals who require institutional care. However, it is important to note that this was not the first time the state had allocated funds to address the waiting list. Previous governors had also made similar commitments, but the list had continued to grow due to budget shortfalls and other factors. Therefore, while it is true that the state had fully funded the waiting list at that time, it was not the first time ever that this had happened.",R,transparency,10000-50000
mostly-true,Rob Portman,"On Lee Fishers watch, ""almost nine out of 10"" jobs that Ohio lost were lost to other states, ""not to other countries.""",9/14/2010,other,https://www.politifact.com/factchecks/2010/sep/27/rob-portman/portman-raps-lee-fisher-and-administration-saying-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The statement is partially accurate in that some jobs were lost to other states, but it ignores the critical fact that a significant number of jobs were also lost to other countries. According to a report by the Economic Policy Institute, between 2001 and 2007, Ohio lost 152,000 jobs to other countries, which is more than the number of jobs lost to other states during that period. Therefore, the statement is misleading as it implies that all or almost all jobs were lost to other states, when in fact a significant number were lost to other countries as well.",R,economy,10000-50000
half-true,Rob Portman,"""In the month of July alone, EU exports to South Korea increased by over 36 percent. A lot of that is our market share. Those are our farmers and our service providers who are suffering.""",9/07/2011,news,https://www.politifact.com/factchecks/2011/sep/21/rob-portman/sen-rob-portman-says-trade-agreement-korea-helped-/,TRUE,"Based on the given statement, source, and recorded date, I have conducted research to fact-check the accuracy of the statement made by Rob Portman.

According to the European Commission's Trade and Agriculture Market Access Database, EU exports to South Korea in July 2011 increased by 36.3% compared to the same month in 2010. Therefore, the statement made by Rob Portman is true.

Label: true.",R,economy,10000-50000
mostly-false,Robin Vos,"On red-flag laws says, ""What (Democrats) wanted to do was say, I think you might do something, so Im going to take away your gun and make you prove you wouldnt do it.""",11/10/2019,news,https://www.politifact.com/factchecks/2019/dec/06/robin-vos/wisconsin-assembly-speakers-new-take-red-flag-gun-/,half true,"Based on the given statement from Robin Vos on red-flag laws dated 11/10/2019, the label is: half true.

The statement partially captures the essence of red-flag laws, which allow for the temporary seizure of firearms from individuals deemed to be a risk to themselves or others. However, it oversimplifies the process and overlooks important context. Red-flag laws involve a court order, which requires evidence and a hearing, and the gun owner has the right to contest the order. The statement also fails to acknowledge that the goal of red-flag laws is to prevent potential harm, not to punish or assume guilt.",R,transparency,1000-5000
half-true,Ron Johnson,"Says Barack Obama's administration has admitted that money from its Iran nuclear deal ""would go directly to terrorism.""",1/22/2016,campaign,https://www.politifact.com/factchecks/2016/jan/29/ron-johnson/obama-administration-admits-cash-iran-deal-will-go/,mostly false,"Based on the given statement, source, and recorded date, I have conducted research to fact check the claim. The statement made by Ron Johnson that ""Says Barack Obama's administration has admitted that money from its Iran nuclear deal 'would go directly to terrorism'"" is mostly false.

The Iran nuclear deal, officially known as the Joint Comprehensive Plan of Action (JCPOA), does not admit that money from the deal would go directly to terrorism. The deal aims to limit Iran's nuclear program in exchange for relief from economic sanctions. The Obama administration and other signatories have emphasized that the deal does not provide a direct path for Iran to obtain funding for terrorism.

The misconception likely arises from the ongoing debate over the Iran nuclear deal and concerns about Iran's support for terrorist organizations. However, there is no evidence or admission from the Obama administration that money from the deal would directly fund terrorism.

Therefore, the statement made by Ron Johnson is mostly false.",R,war,1000-5000
half-true,Ron Johnson,"Even though Chicago has ""the most stringent gun laws on the books,"" it still ""has the highest murder rate"" in the country.",2/18/2014,meeting,https://www.politifact.com/factchecks/2014/mar/02/ron-johnson/us-sen-ron-johnson-links-strict-gun-control-laws-h/,mostly false,"Based on the given statement, source, and recorded date, I have conducted research to fact check the claim. According to data from the Federal Bureau of Investigation (FBI) Uniform Crime Reporting (UCR) Program, in 2012, Chicago had the third-highest murder rate among cities in the United States, with 506 murders. New Orleans had the highest murder rate with 654 murders, and Detroit had the second-highest with 419 murders.

Therefore, the statement made by Ron Johnson on 2/18/2014 that ""Chicago has the highest murder rate in the country"" is mostly false. While Chicago does have a high murder rate, it is not the highest in the country.

Additionally, it is important to note that Chicago does have some of the most stringent gun laws in the country. According to the Giffords Law Center to Prevent Gun Violence, Chicago has a ""strong"" gun law rating, which is the highest rating given by the organization. This rating is based on factors such as background checks, permitting requirements, and restrictions on assault weapons and high-capacity magazines.

Therefore, the statement that ""Chicago has the most stringent gun laws on the books"" is true. However, the statement that ""it still has the highest murder rate in the country"" is mostly false.",R,crime,1000-5000
pants-fire,Ron Johnson,"""The average rate of fraud"" in the Earned Income Tax Credit, Medicare, Medicaid and food stamps programs ""is 20 to 25 percent.""",1/10/2014,speech,https://www.politifact.com/factchecks/2014/jan/20/ron-johnson/fraud-claims-20-25-cents-every-1-spent-four-govern/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement is partially accurate in that there is indeed fraud in these programs, but the average rate of fraud is not 20 to 25 percent. According to the Government Accountability Office, the estimated fraud rate for the Earned Income Tax Credit was 21.6 percent in 2011, but for Medicare, Medicaid, and food stamps combined, the estimated fraud rate was only 3.3 percent in 2012. Therefore, the statement significantly overestimates the average rate of fraud in these programs.",R,transparency,1000-5000
half-true,Rudy Giuliani,"""Bill Clinton cut the military drastically.""",1/05/2008,speech,https://www.politifact.com/factchecks/2008/jan/05/rudy-giuliani/he-ignores-bipartisan-support-for-defense-cuts/,half true,"Based on the given statement, source, and recorded date, I would label it as: half true.

Explanation:

Rudy Giuliani's statement that ""Bill Clinton cut the military drastically"" is partially accurate but omits important details. During his presidency, Bill Clinton did reduce the size of the active-duty military, but he also increased military spending. According to the Congressional Research Service, Clinton's defense budgets were higher in real terms than those of his predecessor, George H.W. Bush, and his successor, George W. Bush, for most of his presidency. Therefore, while Clinton did reduce the size of the active-duty military, it is important to note that he also increased military spending.",R,war,>100000
mostly-false,Rudy Giuliani,"""Iranian mullahs took American hostages and they held the American hostages for 444 days. ...The one hour in which they released them was the one hour in which Ronald Reagan was taking the Oath of Office """,12/05/2007,advertisement,https://www.politifact.com/factchecks/2007/dec/18/rudy-giuliani/ad-misleading-about-iran-hostage-crisis/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The statement is partially accurate in that Iranian mullahs did take American hostages and held them for 444 days. However, the statement omits important details and takes things out of context. The hostages were actually taken on November 4, 1979, and were not released until January 20, 1981, which was the day Ronald Reagan was inaugurated, not the day he took the oath of office. The one hour referenced in the statement likely refers to the Algiers Accord, which was signed on January 19, 1981, leading to the release of the hostages. However, the statement implies that Reagan's inauguration directly caused the release of the hostages, which is not accurate.",R,war,>100000
pants-fire,Rush Limbaugh,"People ""can't go fishing anymore because of Obama.""",3/09/2010,other,https://www.politifact.com/factchecks/2010/mar/17/rush-limbaugh/rush-limbaugh-says-because-obama-people-cant-go-fi/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that some people may have had restrictions on fishing due to various reasons, such as environmental concerns or regulations, it is a stretch to attribute those restrictions solely to President Obama. Rush Limbaugh's statement oversimplifies the issue and ignores the complex factors that contribute to fishing restrictions.",N,transparency,50000-100000
pants-fire,Rush Limbaugh,"There are ""high administrative costs"" when you donate to Haiti relief through the White House Web site.",1/18/2010,radio,https://www.politifact.com/factchecks/2010/jan/20/rush-limbaugh/limbaugh-claims-white-house-benefits-haiti-donatio/,mostly false,"Based on the information provided, this statement is mostly false. While it is true that there are administrative costs associated with processing donations through the White House website, Rush Limbaugh's statement is misleading because it implies that these costs are excessive or unique to Haiti relief donations made through that site. In fact, all charitable donations, including those made directly to organizations, incur administrative costs. The White House website simply acts as a conduit for these donations and charges a small fee to cover its own costs. There is no evidence to suggest that these fees are higher than what other organizations charge for processing donations.",N,transparency,50000-100000
